id_univoco,fonte,nome_testata,data_pubblicazione,data_scraping,titolo,url,tipo_contenuto,lingua,testo_completo,hash_contenuto,ong_collegata,Ambito_Geografico,livello_allarme,Entita_Coinvolte,Sentiment_Direzione,Parole_Chiave,topic_label,confidence,cluster_id,is_primary
8c079d76bc6d2bfda8b4466655875c8a544176aef37f111f90cd478eef3c7327,tech_news,Cybersecurity360,"Tue, 19 May 2026 14:10:00 +0000",2026-05-20T06:09:29.802391,JobStealer colpisce macOS e Windows e ruba dati personali con falsi colloqui di lavoro online,https://www.cybersecurity360.it/news/jobstealer-colpisce-macos-e-windows-e-ruba-dati-personali-con-falsi-colloqui-di-lavoro-online/,articolo,it,"JobStealer colpisce macOS e Windows e ruba dati personali con falsi colloqui di lavoro online È stata identificata una nuova campagna malware che sta prendendo di mira sia utenti macOS sia utenti Windows con il trojan JobStealer nascosto in piattaforme fraudolente che imitano servizi professionali utilizzati per colloqui di lavoro da remoto. L’obiettivo è rubare dati personali. Tutti i dettagli 
 L'articolo  JobStealer colpisce macOS e Windows e ruba dati personali con falsi colloqui di lavoro online  proviene da  Cyber Security 360 .",8c079d76bc6d2bfda8b4466655875c8a544176aef37f111f90cd478eef3c7327,AI Forensics,Italia,2,['ICO || Istituzioni || Regno Unito'],NEUTRALE,"['lavoro', 'colpisce', 'dati', 'utenti', 'con']",Non classificato,0.0,-1,True
e413a0a3e5fe6fd8bdbc6e7f199681649c00d5e95bee562b39336ef586e67c95,tech_news,Cybersecurity360,"Tue, 19 May 2026 08:15:09 +0000",2026-05-20T06:09:29.803079,FAQ ACN NIS2 sui fornitori rilevanti: cosa cambia con le nuove FRN.8 e FRN.9,https://www.cybersecurity360.it/legal/nis2-e-fornitori-rilevanti-cosa-cambia-con-le-nuove-faq-di-acn/,articolo,it,"FAQ ACN NIS2 sui fornitori rilevanti: cosa cambia con le nuove FRN.8 e FRN.9 Le nuove FAQ ACN sui fornitori rilevanti NIS (FRN.8 e FRN.9) chiariscono i casi di subfornitore e fornitore infragruppo. Ecco come cambiano le regole e cosa devono fare concretamente le aziende per la compliance NIS2 entro il 31 maggio 2026 
 L'articolo  FAQ ACN NIS2 sui fornitori rilevanti: cosa cambia con le nuove FRN.8 e FRN.9  proviene da  Cyber Security 360 .",e413a0a3e5fe6fd8bdbc6e7f199681649c00d5e95bee562b39336ef586e67c95,Italiani Senza Cittadinanza,Italia,2,"['NIS2 || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['frn', 'fornitori', 'cosa', 'rilevanti', 'nis2']",Non classificato,0.0,-1,True
fcc46714d7f6e4d49f03248dee52909420b95166e34bc47a7397c184a4170001,tech_news,Cybersecurity360,"Mon, 18 May 2026 15:38:00 +0000",2026-05-20T06:09:29.803533,Le nuove infrastrutture per l’AI partono da un approccio “security first”,https://www.cybersecurity360.it/soluzioni-aziendali/le-nuove-infrastrutture-per-lai-partono-da-un-approccio-security-first/,articolo,it,"Le nuove infrastrutture per l’AI partono da un approccio “security first” La nuova strategia di Acronis si basa sul connubio tra la volontà di sfruttare le opportunità offerte dall’intelligenza artificiale e l’esigenza di garantire un livello di sicurezza adeguato al nuovo scenario 
 L'articolo  Le nuove infrastrutture per l’AI partono da un approccio “security first”  proviene da  Cyber Security 360 .",fcc46714d7f6e4d49f03248dee52909420b95166e34bc47a7397c184a4170001,Amnesty Italia,Italia,2,['ICO || Istituzioni || Regno Unito'],POSITIVO (Diritti tutelati),"['security', 'first', 'un', 'le', 'infrastrutture']",Non classificato,0.0,-1,True
7e199ee4a39074866ad788fcd374688e33752e9755cb4a5cd0d0176e90e54480,tech_news,Innovation Post,"Thu, 14 May 2026 13:41:18 +0000",2026-05-20T06:09:30.374864,L’ascesa del Chief AI Officer:  l’intelligenza artificiale richiede governance e leadership in azienda,https://www.innovationpost.it/tecnologie/lascesa-del-chief-ai-officer-come-lintelligenza-artificiale-ridefinisce-governance-e-leadership-in-azienda/,articolo,it,"L’ascesa del Chief AI Officer:  l’intelligenza artificiale richiede governance e leadership in azienda L'analisi studio IBM su un campione di 2000 aziende rivela che il 76% ha già un Chief AI Officer per guidare la leadership AI. Entro il 2030 quasi la metà delle decisioni operative sarà automatizzata, rendendo fondamentali governance e riqualificazione: l'83% dei CEO conferma che il successo dipende dalle persone più che dalla sola tecnologia. 
 L'articolo  L’ascesa del Chief AI Officer:  l’intelligenza artificiale richiede governance e leadership in azienda  proviene da  Innovation Post .",7e199ee4a39074866ad788fcd374688e33752e9755cb4a5cd0d0176e90e54480,Amnesty Italia,Italia,2,"['Ai Officer || Personaggi Pubblici', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['leadership', 'governance', 'ai', 'azienda', 'che']",Non classificato,0.0,-1,True
8c5542c3941b4f05e8ca367bf86669e3345bc4ca209ebf4535b887d5e087afe7,tech_news,Punto Informatico,"Tue, 19 May 2026 10:21:05 +0000",2026-05-20T06:09:30.926362,Mozilla rilascia Firefox 151: novità per design e privacy (update),https://www.punto-informatico.it/mozilla-rilascia-firefox-151-novita-design-privacy/,articolo,it,"Mozilla rilascia Firefox 151: novità per design e privacy (update) Firefox 151 include nuove funzionalità e miglioramenti, tra cui il restyling di Firefox Home e la possibilità di unire più documenti PDF nel lettore. 
 The post  Mozilla rilascia Firefox 151: novità per design e privacy (update)  appeared first on  Punto Informatico .",8c5542c3941b4f05e8ca367bf86669e3345bc4ca209ebf4535b887d5e087afe7,Privacy International,Italia,2,['ICO || Istituzioni || Regno Unito'],POSITIVO (Diritti tutelati),"['firefox', '151', 'privacy', 'the', 'punto']",Non classificato,0.0,-1,True
25371cce258858bcd79cff672798c96499f283c66f70f336b1e25dd354773aa1,tech_news,Data Manager Online,"Tue, 19 May 2026 12:27:24 +0000",2026-05-20T06:09:31.537832,IUNGO e l’evoluzione della supply chain,https://www.datamanager.it/2026/05/iungo-e-levoluzione-della-supply-chain/,articolo,it,"IUNGO e l’evoluzione della supply chain Dalla collaborazione tra imprese e fornitori alla capacità di reagire con rapidità ai cambiamenti del mercato, il procurement evolve verso modelli sempre più integrati e data-driven, in cui la digitalizzazione e l’intelligenza artificiale contribuiscono a ridurre le inefficienze e a rafforzare la continuità operativa Affidabilità della filiera, velocità di risposta, sostenibilità della supply chain, digitalizzazione […] 
 L'articolo  IUNGO e l’evoluzione della supply chain  proviene da  Data Manager Online .",25371cce258858bcd79cff672798c96499f283c66f70f336b1e25dd354773aa1,AI Forensics,Italia,2,"['Iungo || Aziende e Org Private', 'ICO || Istituzioni || Regno Unito']",POSITIVO (Diritti tutelati),"['supply', 'chain', 'della', 'evoluzione', 'data']",Non classificato,0.0,-1,True
0eb7d810068afcee341dfe80dba696edd30fcb142af47e25a3df60b30419356d,tech_news,Data Manager Online,"Tue, 19 May 2026 07:43:57 +0000",2026-05-20T06:09:31.538584,Westcon-Comstor promuove Maurizio Lavagna ad un ruolo di leadership nelle vendite per il Sud Europa,https://www.datamanager.it/2026/05/westcon-comstor-promuove-maurizio-lavagna-ad-un-ruolo-di-leadership-nelle-vendite-per-il-sud-europa/,articolo,it,"Westcon-Comstor promuove Maurizio Lavagna ad un ruolo di leadership nelle vendite per il Sud Europa Un leader di grande esperienza per guidare l’implementazione della strategia commerciale secondo nuovo modello operativo europeo unificato Westcon-Comstor, distributore globale di tecnologie specializzato in soluzioni di cybersecurity, networking e hybrid cloud, annuncia oggi la promozione di Maurizio Lavagna al ruolo di Vice President of Regional Sales, Southern Europe, nell’ambito del modello di esecuzione Future Ready, progettato […] 
 L'articolo  Westcon-Comstor promuove Maurizio Lavagna ad un ruolo di leadership nelle vendite per il Sud Europa  proviene da  Data Manager Online .",0eb7d810068afcee341dfe80dba696edd30fcb142af47e25a3df60b30419356d,Access Now,Europa,2,"['Sud Europa || Stati e Luoghi', 'Southern Europe || Aziende e Org Private', 'Maurizio Lavagna || Personaggi Pubblici', 'Vice President Of Regional Sales || Personaggi Pubblici', 'ICO || Istituzioni || Regno Unito']",POSITIVO (Diritti tutelati),"['ruolo', 'di', 'modello', 'nelle', 'leadership']",Non classificato,0.0,-1,True
88d7fd0b31cad76aec7b97950cb233a5795e055a10adc4a8e8dc8bbea691af69,tech_news,Data Manager Online,"Tue, 19 May 2026 07:36:54 +0000",2026-05-20T06:09:31.538818,Cisco Talos scopre UAT-8302: un gruppo di cyberspionaggio che utilizza malware altamente sofisticati,https://www.datamanager.it/2026/05/cisco-talos-scopre-uat-8302-un-gruppo-di-cyberspionaggio-che-utilizza-malware-altamente-sofisticati/,articolo,it,"Cisco Talos scopre UAT-8302: un gruppo di cyberspionaggio che utilizza malware altamente sofisticati Collegato alla Cina, è dal 2024 che il gruppo ha preso di mira enti governativi in Sud America e in Europa sudorientale Cisco Talos, la più grande organizzazione privata al mondo dedicata all’intelligence per la cybersecurity, ha identificato una nuova campagna di cyberspionaggio attribuita a UAT-8302, un gruppo Advanced Persistent Threat  (APT) ritenuto collegato alla […] 
 L'articolo  Cisco Talos scopre UAT-8302: un gruppo di cyberspionaggio che utilizza malware altamente sofisticati  proviene da  Data Manager Online .",88d7fd0b31cad76aec7b97950cb233a5795e055a10adc4a8e8dc8bbea691af69,Italiani Senza Cittadinanza,USA / Internazionale,2,"['Uat-8302 || Personaggi Pubblici', 'Talos || Personaggi Pubblici', 'Europa || Stati e Luoghi', 'Cybersecurity || Aziende e Org Private', 'Sud America || Stati e Luoghi', 'Advanced Persistent Threat || Aziende e Org Private', 'Cisco || Aziende e Org Private', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['gruppo', 'uat', '8302', 'malware', 'che']",Non classificato,0.0,-1,True
f5e5d7b17518d613d65c065cedd1f31980eff99bba14bab38d1ba60baab5710a,tech_news,Data Manager Online,"Tue, 19 May 2026 07:33:10 +0000",2026-05-20T06:09:31.539301,Cybersecurity e AI nel Mezzogiorno: Security Summit sbarca a Napoli,https://www.datamanager.it/2026/05/cybersecurity-e-ai-nel-mezzogiorno-security-summit-sbarca-a-napoli/,articolo,it,"Cybersecurity e AI nel Mezzogiorno: Security Summit sbarca a Napoli Il 28 maggio alla Città della Scienza il confronto su cybersecurity, intelligenza artificiale e resilienza digitale per il Sud Italia Clusit – Associazione Italiana per la Sicurezza Informatica – annuncia il ritorno di Security Summit a Napoli, per rispondere a una richiesta sempre più urgente che arriva dal tessuto imprenditoriale e istituzionale della Campania e […] 
 L'articolo  Cybersecurity e AI nel Mezzogiorno: Security Summit sbarca a Napoli  proviene da  Data Manager Online .",f5e5d7b17518d613d65c065cedd1f31980eff99bba14bab38d1ba60baab5710a,Amnesty Italia,Italia,2,"['Mezzogiorno || Stati e Luoghi', 'Sud Italia Clusit – Associazione Italiana Per La Sicurezza Informatica || Aziende e Org Private', 'Cybersecurity || Aziende e Org Private', 'Napoli || Stati e Luoghi', 'Città Della Scienza || Stati e Luoghi', 'Campania || Stati e Luoghi', 'ICO || Istituzioni || Regno Unito']",POSITIVO (Diritti tutelati),"['security', 'cybersecurity', 'nel', 'il', 'della']",Non classificato,0.0,-1,True
8af0938e8c0663f5a4c201d55ab016b399cbc4412f1e4b43e0fc1edad1282d85,tech_news,Data Manager Online,"Mon, 18 May 2026 13:34:43 +0000",2026-05-20T06:09:31.539576,"Cyber resilience nei trasporti e nella logistica: le aziende affrontano sfide tecniche, umane e organizzative",https://www.datamanager.it/2026/05/cyber-resilience-nei-trasporti-e-nella-logistica-le-aziende-affrontano-sfide-tecniche-umane-e-organizzative/,articolo,it,"Cyber resilience nei trasporti e nella logistica: le aziende affrontano sfide tecniche, umane e organizzative In un settore basato sull’interdipendenza, le ripercussioni di un attacco informatico si estendono lungo le supply chain, oltre i confini e attraverso le economie, rendendo la sicurezza informatica una questione cruciale per la continuità dei servizi a livello globale Secondo lo studio congiunto condotto da Kaspersky e VDC Research, “Driving Cyber Resilience Across Transportation and […] 
 L'articolo  Cyber resilience nei trasporti e nella logistica: le aziende affrontano sfide tecniche, umane e organizzative  proviene da  Data Manager Online .",8af0938e8c0663f5a4c201d55ab016b399cbc4412f1e4b43e0fc1edad1282d85,AI Forensics,Italia,2,"['Vdc Research || Aziende e Org Private', 'ICO || Istituzioni || Regno Unito']",POSITIVO (Diritti tutelati),"['le', 'cyber', 'nella', 'aziende', 'nei']",Non classificato,0.0,-1,True
4fe4e5c82c1959077605f6c33b572c13924a397a4f5b97401063e6fcfb9fe8ad,tech_news,Data Manager Online,"Mon, 18 May 2026 09:15:22 +0000",2026-05-20T06:09:31.540312,"Conformità NIS2, il WAF diventa lo scudo strategico per la continuità aziendale",https://www.datamanager.it/2026/05/conformita-nis2-il-waf-diventa-lo-scudo-strategico-per-la-continuita-aziendale/,articolo,it,"Conformità NIS2, il WAF diventa lo scudo strategico per la continuità aziendale Proteggere le applicazioni web nell’era degli attacchi avanzati: dal virtual patching alla compliance, il WAF gestito di Seeweb è la prima linea di difesa per l’infrastruttura digitale Il concetto non è nuovo: i presidi di protezione come i WAF sono noti da tempo, ma i requisiti di conformità introdotti dalla Direttiva NIS2 rendono ormai sanzionabile […] 
 L'articolo  Conformità NIS2, il WAF diventa lo scudo strategico per la continuità aziendale  proviene da  Data Manager Online .",4fe4e5c82c1959077605f6c33b572c13924a397a4f5b97401063e6fcfb9fe8ad,AI Forensics,Italia,2,"['Conformità Nis2 || Personaggi Pubblici', 'Proteggere || Aziende e Org Private', 'NIS2 || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['waf', 'conformità', 'nis2', 'diventa', 'lo']",Non classificato,0.0,-1,True
62fb6aad1417b94fdd1d0f46c6e9223a96b653133935944e1db3506540c146dd,tech_news,Corriere Comunicazioni,"Thu, 21 May 2026 12:02:33 +0000",2026-05-22T06:09:41.459461,"Digital networks act, le telco alla prossima presidenza irlandese Ue: “Più ambizione o si resta indietro”",https://www.corrierecomunicazioni.it/telco/digital-networks-act-le-telco-alla-prossima-presidenza-irlandese-ue-piu-ambizione-o-ue-resta-indietro/,articolo,it,"Digital networks act, le telco alla prossima presidenza irlandese Ue: “Più ambizione o si resta indietro” Connect Europe e l'industria Tlc dell'Irlanda in vista del cambio di guardia alla guida del Consiglio: ""Migliorare la bozza del DNA e correggere le misure che scoraggiano gli investimenti nel Cybersecurity act"". Fondamentale rafforzare la certezza a lungo termine dello spettro e creare parità di condizioni sul mercato 
 L'articolo  Digital networks act, le telco alla prossima presidenza irlandese Ue: “Più ambizione o si resta indietro”  proviene da  CorCom .",62fb6aad1417b94fdd1d0f46c6e9223a96b653133935944e1db3506540c146dd,AI Forensics,Europa,2,"[""L'Articolo Digital || Aziende e Org Private"", 'Cybersecurity || Aziende e Org Private', 'Digital Networks Act || Aziende e Org Private', 'Corcom || Aziende e Org Private', ""Tlc Dell'Irlanda || Aziende e Org Private"", 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['act', 'ue', 'digital', 'telco', 'resta']",Non classificato,0.0,-1,True
34a524a603c3682b048979f840d109ea4b47dafeeb6ef51488e291be07a19423,tech_news,Corriere Comunicazioni,"Thu, 21 May 2026 10:40:56 +0000",2026-05-22T06:09:41.465455,"Cybersecurity, le telco statunitensi uniscono le forze. Nasce il C2 Isac",https://www.corrierecomunicazioni.it/cyber-security/cybersecurity-le-telco-statunitensi-uniscono-le-forze-nasce-il-c2-isac/,articolo,it,"Cybersecurity, le telco statunitensi uniscono le forze. Nasce il C2 Isac Il Communications Cybersecurity Information Sharing and Analysis Center, di cui fanno parte otto operatori - AT&T, Charter, Comcast, Cox, Lumen Technologies, T-Mobile, Verizon e Zayo - punta a contrastare gli attacchi informatici di alto livello, a partire da quelli AI, supplendo al disimpegno dell'amministrazione Trump sul fronte della sicurezza 
 L'articolo  Cybersecurity, le telco statunitensi uniscono le forze. Nasce il C2 Isac  proviene da  CorCom .",34a524a603c3682b048979f840d109ea4b47dafeeb6ef51488e291be07a19423,Amnesty Italia,Italia,2,"['T-Mobile || Aziende e Org Private', 'Comcast || Aziende e Org Private', ""L'Articolo Cybersecurity || Aziende e Org Private"", 'Cybersecurity || Aziende e Org Private', 'Charter || Aziende e Org Private', 'Corcom || Aziende e Org Private', 'Lumen Technologies || Aziende e Org Private', 'Trump || Personaggi Pubblici', 'At&T || Aziende e Org Private', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['cybersecurity', 'le', 'telco', 'il', 'livello']",Non classificato,0.0,-1,True
1eefc51f2d93d97647461b72054508c46fc8e12b8990fc93569389b04d42ef48,tech_news,Corriere Comunicazioni,"Thu, 21 May 2026 09:53:52 +0000",2026-05-22T06:09:41.465999,"Di Labio: “La fibra non basta, serve una visione end to end della connettività”",https://www.corrierecomunicazioni.it/telco/banda-ultralarga/di-labio-la-fibra-non-basta-serve-una-visione-end-to-end-della-connettivita/,articolo,it,"Di Labio: “La fibra non basta, serve una visione end to end della connettività” Il Partner di Kpmg commenta il paper dell'Ad di Tim, Pietro Labriola: ""La nuova sfida è garantire prestazioni reali lungo tutta la catena, dalla connessione dentro casa fino ai nodi che portano contenuti, cloud e intelligenza artificiale vicino agli utenti"" 
 L'articolo  Di Labio: “La fibra non basta, serve una visione end to end della connettività”  proviene da  CorCom .",1eefc51f2d93d97647461b72054508c46fc8e12b8990fc93569389b04d42ef48,Amnesty Italia,Italia,2,"['Pietro Labriola || Personaggi Pubblici', 'Corcom || Aziende e Org Private', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['end', 'serve', 'basta', 'non', 'la']",Non classificato,0.0,-1,True
2d7b4bdf70d83879fd929821245c111c4d3fea2ea4ef64f49aef837a208e024b,tech_news,Agenda Digitale,"Thu, 21 May 2026 12:09:00 +0000",2026-05-22T06:09:41.464947,"Brani inventati, bot e soldi veri: la nuova frode che colpisce la musica",https://www.agendadigitale.eu/mercati-digitali/brani-inventati-bot-e-soldi-veri-la-nuova-frode-che-colpisce-la-musica/,articolo,it,"Brani inventati, bot e soldi veri: la nuova frode che colpisce la musica Un’operazione in Brasile ha acceso i riflettori sulla streaming fraud, tra brani falsi, ascolti artificiali e uso dell’intelligenza artificiale generativa. Il fenomeno sottrae ricavi alla filiera musicale e impone nuove misure di controllo su piattaforme, distributori e aggregatori 
 L'articolo  Brani inventati, bot e soldi veri: la nuova frode che colpisce la musica  proviene da  Agenda Digitale .",2d7b4bdf70d83879fd929821245c111c4d3fea2ea4ef64f49aef837a208e024b,AI Forensics,Italia,2,"['Brani || Personaggi Pubblici', 'Agenda Digitale || Personaggi Pubblici', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['brani', 'colpisce', 'nuova', 'la', 'che']",Non classificato,0.0,-1,True
27bf247d240438600db63fd0edfb52e16a76467f3242b357b5faffa4fc07000e,tech_news,Agenda Digitale,"Thu, 21 May 2026 12:02:00 +0000",2026-05-22T06:09:41.467094,"Se l’AI dà sempre ragione, chi insegna ai ragazzi a reggere la frustrazione?",https://www.agendadigitale.eu/cultura-digitale/se-lai-da-sempre-ragione-chi-insegna-ai-ragazzi-a-reggere-la-frustrazione/,articolo,it,"Se l’AI dà sempre ragione, chi insegna ai ragazzi a reggere la frustrazione? Sempre più adolescenti usano chatbot AI come interlocutori emotivi. Il fenomeno solleva domande su validazione automatica, salute mentale, privacy delle inferenze, vuoti normativi e responsabilità di chi progetta sistemi capaci di modellare il rapporto dei minori con conflitto, disaccordo e frustrazione 
 L'articolo  Se l’AI dà sempre ragione, chi insegna ai ragazzi a reggere la frustrazione?  proviene da  Agenda Digitale .",27bf247d240438600db63fd0edfb52e16a76467f3242b357b5faffa4fc07000e,Amnesty Italia,USA / Internazionale,2,"['Agenda Digitale || Personaggi Pubblici', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['ai', 'sempre', 'responsabilità', 'sistemi', 'privacy']",Non classificato,0.0,-1,True
a664deac2d545cc3ffbd6290bc390db91ff0affb8fdff69e119fa226814289ff,tech_news,Agenda Digitale,"Thu, 21 May 2026 11:33:00 +0000",2026-05-22T06:09:41.467978,"Data center in Italia ed Europa, la partita si gioca sull’energia",https://www.agendadigitale.eu/infrastrutture/data-center-in-italia-ed-europa-la-partita-si-gioca-sullenergia/,articolo,it,"Data center in Italia ed Europa, la partita si gioca sull’energia I data center diventano infrastrutture decisive per economia digitale, industria e servizi pubblici. In Europa, crescita dell’intelligenza artificiale, volatilità energetica, rinnovabili, storage e nuove norme stanno trasformando l’energia in una variabile strategica per autorizzazioni, investimenti e competitività 
 L'articolo  Data center in Italia ed Europa, la partita si gioca sull’energia  proviene da  Agenda Digitale .",a664deac2d545cc3ffbd6290bc390db91ff0affb8fdff69e119fa226814289ff,Access Now,Italia,2,"['Agenda Digitale || Personaggi Pubblici', 'Europa || Stati e Luoghi', 'ICO || Istituzioni || Regno Unito']",POSITIVO (Diritti tutelati),"['energia', 'center', 'europa', 'in', 'sull']",Non classificato,0.0,0,False
7555be48d8ca8f4af1bdddfec1ff0bba81186938fa2e2f85059acdec85996eb6,tech_news,Agenda Digitale,"Thu, 21 May 2026 10:43:11 +0000",2026-05-22T06:09:41.468307,"Servizi ICT, il mercato M&A italiano tra private equity e AI",https://www.agendadigitale.eu/mercati-digitali/servizi-ict-il-mercato-ma-italiano-tra-private-equity-e-ai/,articolo,it,"Servizi ICT, il mercato M&A italiano tra private equity e AI Il mercato M&A negli ICT services resta dinamico in Italia, sostenuto da consolidamento, private equity e crescita strutturale. L’intelligenza artificiale introduce nuove pressioni sui modelli SaaS, ma il valore continua a dipendere da fondamentali, ricavi ricorrenti, proprietà intellettuale e relazione con il cliente 
 L'articolo  Servizi ICT, il mercato M&A italiano tra private equity e AI  proviene da  Agenda Digitale .",7555be48d8ca8f4af1bdddfec1ff0bba81186938fa2e2f85059acdec85996eb6,Amnesty Italia,Italia,2,"['Agenda Digitale || Personaggi Pubblici', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito']",POSITIVO (Diritti tutelati),"['equity', 'mercato', 'il', 'italiano', 'servizi']",Non classificato,0.0,-1,True
adad82907656e35e95837db96c610f802badaa94782606597f964bf34af58422,tech_news,Cybersecurity360,"Thu, 21 May 2026 10:00:00 +0000",2026-05-22T06:09:41.521017,Direttiva NIS2: guida pratica alla conformità e responsabilità del CdA,https://www.cybersecurity360.it/legal/direttiva-nis2-guida-pratica-alla-conformita-e-responsabilita-del-cda/,articolo,it,"Direttiva NIS2: guida pratica alla conformità e responsabilità del CdA Un’analisi approfondita sulla Direttiva NIS2 basata sui nuovi modelli di gestione per le aziende italiane, con particolare attenzione alle responsabilità legali degli organi amministrativi, alla gestione della supply chain e alle procedure di incident management 
 L'articolo  Direttiva NIS2: guida pratica alla conformità e responsabilità del CdA  proviene da  Cyber Security 360 .",adad82907656e35e95837db96c610f802badaa94782606597f964bf34af58422,Amnesty Italia,Italia,2,"['NIS2 || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",POSITIVO (Diritti tutelati),"['direttiva', 'responsabilità', 'nis2', 'guida', 'conformità']",Non classificato,0.0,-1,True
3ea8a43351449a30b81d15b4402510755a1e8e6bc44701f7990047f1597f97c8,tech_news,Cybersecurity360,"Wed, 20 May 2026 15:42:58 +0000",2026-05-22T06:09:41.522685,GSR2 e sistemi di sicurezza per i veicoli: i rischi per la privacy,https://www.cybersecurity360.it/nuove-minacce/gsr2-e-sistemi-di-sicurezza-per-i-veicoli-i-rischi-per-la-privacy/,articolo,it,"GSR2 e sistemi di sicurezza per i veicoli: i rischi per la privacy La normativa europea GSR2 impone i sistemi ADAS obbligatori dal 2024 sulle nostre automobili per rilevare sonnolenza tramite tracciamento oculare tra 20-50 km/h. È vietata la registrazione di dati biometrici, ma gli esperti temono pressioni future per l’accesso info sensibili. Gli USA già raccolgono dati per assicuratori e broker 
 L'articolo  GSR2 e sistemi di sicurezza per i veicoli: i rischi per la privacy  proviene da  Cyber Security 360 .",3ea8a43351449a30b81d15b4402510755a1e8e6bc44701f7990047f1597f97c8,Italiani Senza Cittadinanza,USA / Internazionale,2,"['Gsr2 || Aziende e Org Private', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito']",NEGATIVO (Liberta' ristretta),"['per', 'sistemi', 'rischi', 'privacy', 'gli']",Non classificato,0.0,-1,True
5c46ff75429ece35dbece78b2bb262d80ab0d86348b12e2287c0b97ff86219f7,tech_news,Innovation Post,"Tue, 19 May 2026 20:15:40 +0000",2026-05-22T06:09:42.088718,"Aumenta la maturità digitale della manifattura italiana, ma la capacità di esecuzione resta una sfida",https://www.innovationpost.it/tecnologie/automazione/aumenta-la-maturita-digitale-della-manifattura-italiana-ma-la-capacita-di-esecuzione-resta-una-sfida/,articolo,it,"Aumenta la maturità digitale della manifattura italiana, ma la capacità di esecuzione resta una sfida Il report di Rockwell Automation evidenzia la crescita digitale della manifattura italiana, trainata dall'espansione produttiva. Restano però i nodi legati alla cybersecurity, con il 40% delle aziende colpite da attacchi, e all'uso dei dati, sfruttati solo al 39%. 
 L'articolo  Aumenta la maturità digitale della manifattura italiana, ma la capacità di esecuzione resta una sfida  proviene da  Innovation Post .",5c46ff75429ece35dbece78b2bb262d80ab0d86348b12e2287c0b97ff86219f7,Amnesty Italia,Italia,2,"['Cybersecurity || Aziende e Org Private', 'Rockwell Automation || Personaggi Pubblici', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['italiana', 'resta', 'della', 'sfida', 'la']",Non classificato,0.0,-1,True
9610214f792c78e6f6633a2efd1e26a11791831bf66567fe4cd49b24225c8d76,tech_news,Innovation Post,"Tue, 19 May 2026 13:34:41 +0000",2026-05-22T06:09:42.089515,"Non solo freni: Brembo rende gratuita Alchemix, la piattaforma AI per la R&D industriale",https://www.innovationpost.it/attualita/ricerca-e-innovazione/non-solo-freni-brembo-rende-gratuita-alchemix-la-piattaforma-ai-per-la-rd-industriale/,articolo,it,"Non solo freni: Brembo rende gratuita Alchemix, la piattaforma AI per la R&D industriale Brembo Solutions ha lanciato la versione gratuita di Alchemix, piattaforma AI per accelerare la ricerca e sviluppo nella formulazione di materiali e ingredienti. La piattaforma, presentata alla AI Week di Milano, utilizza GenAI e machine learning per generare e valutare migliaia di combinazioni in pochi minuti. 
 L'articolo  Non solo freni: Brembo rende gratuita Alchemix, la piattaforma AI per la R&D industriale  proviene da  Innovation Post .",9610214f792c78e6f6633a2efd1e26a11791831bf66567fe4cd49b24225c8d76,AI Forensics,Italia,2,"['Brembo || Stati e Luoghi', 'Milano || Stati e Luoghi', 'Brembo Solutions || Aziende e Org Private', 'ICO || Istituzioni || Regno Unito']",POSITIVO (Diritti tutelati),"['piattaforma', 'brembo', 'la', 'ai', 'solo']",Non classificato,0.0,-1,True
